"maz","bg_count"
714459,2
714461,2
714465,4
714466,3
714468,1
714469,2
714480,5
714481,1
714482,4
714483,3
714485,1
714489,3
714490,1
714491,3
714493,3
714494,5
714495,3
714496,3
714500,1
714516,1
714519,2
714525,3
714527,1
714531,4
714532,1
714537,3
714540,5
714542,2
714561,3
714566,2
714567,3
714569,4
714571,3
714572,6
714573,3
714574,2
714576,6
714577,1
714581,1
714582,2
714583,2
714584,2
714586,5
714587,9
714589,5
714591,1
714593,4
714596,4
714600,3
714604,2
714606,2
714607,4
714612,3
714613,2
714614,3
714615,2
714618,1
714621,2
714622,1
714623,2
714624,2
714625,3
714626,2
714629,3
714637,3
714638,1
714639,3
714647,2
714653,1
714655,3
714664,2
714665,3
714675,2
714684,3
714687,4
714689,5
714690,2
714691,3
714705,3
714709,4
714710,1
714721,1
714737,1
714738,1
714739,2
714740,2
714746,1
714751,4
714757,1
714758,4
714761,2
714762,3
714765,5
714775,1
714777,3
714783,2
714785,1
714789,5
714794,4
714798,4
714803,2
714813,1
714815,4
714816,4
714827,2
714834,1
714835,2
714836,4
714839,3
714843,1
714845,3
714852,2
714853,1
714855,4
714856,2
714858,2
714863,1
714864,2
714878,5
714880,1
714885,2
714890,5
714899,2
714902,4
714908,2
714909,3
714913,3
714922,2
714932,6
714933,2
714934,5
714937,1
714942,2
714944,3
714945,3
714946,9
714958,2
714961,3
714966,3
714968,4
714976,2
714978,7
714994,3
714996,1
714997,3
715001,3
715003,3
715004,1
715007,4
715010,4
715016,2
715021,3
715023,2
715024,3
715028,2
715029,2
715036,4
715040,1
715041,2
715043,3
715044,6
715046,4
715047,4
715059,4
715065,3
715078,5
715096,4
715099,3
715104,4
715105,3
715106,1
715114,5
715118,4
715119,3
715121,3
715122,1
715124,1
715132,3
715137,1
715142,3
715143,2
715146,4
715153,1
715154,3
715157,2
715164,1
715167,2
715173,2
715174,5
715187,2
715188,4
715189,1
715190,3
715201,4
715202,2
715206,1
715217,2
715219,3
715225,2
715226,4
715227,3
715229,3
715230,4
715232,5
715237,4
715242,5
715252,4
715253,2
715257,2
715263,2
715264,6
715269,1
715272,1
715280,1
715283,1
715284,1
715292,3
715293,5
715296,3
715297,4
715299,4
715300,3
715305,9
715309,1
715310,4
715314,1
715321,2
715324,2
715328,2
715330,2
715332,3
715333,6
715335,1
715336,2
715339,3
715342,2
715345,3
715357,3
715360,4
715369,1
715379,4
715380,3
715381,3
715386,3
715388,1
715390,2
715392,3
715395,1
715396,5
715400,3
715401,2
715404,4
715409,4
715414,1
715416,5
715427,2
715428,2
715437,2
715438,4
715440,5
715441,2
715446,3
715447,1
715449,4
715454,6
715457,3
715465,5
715466,1
715475,5
715477,3
715489,2
715490,1
715499,2
715504,7
715508,1
715518,2
715520,3
715525,2
715526,2
715527,2
715530,3
715531,3
715532,2
715533,3
715538,3
715539,4
715545,4
715546,3
715547,5
715558,4
715559,5
715561,3
715566,5
715567,2
715570,2
715571,6
715583,1
715603,1
715605,5
715608,4
715609,3
715610,2
715612,2
715614,3
715618,1
715626,2
715631,2
715645,5
715646,2
715647,2
715648,3
715649,3
715650,1
715653,4
715658,2
715688,4
715692,3
715693,4
715694,6
715695,3
715698,1
715704,3
715708,3
715711,3
715712,1
715719,3
715732,2
715734,3
715737,2
715738,2
715739,5
715740,3
715745,3
715751,3
715754,1
715758,1
715760,4
715762,3
715767,1
715776,2
715783,2
715784,3
715786,2
715798,1
715800,2
715812,2
715813,1
715818,1
715831,1
715835,2
715838,3
715842,2
715846,7
715850,1
715851,3
715853,3
715854,3
715855,1
715856,1
715860,1
715875,3
715882,2
715884,4
715887,2
715895,3
715896,2
715905,3
715906,2
715907,4
715908,2
715909,4
715917,6
715919,3
715922,1
715923,7
715930,2
715931,3
715932,3
715935,4
715936,4
715937,2
715941,1
715943,4
715944,3
715946,2
715947,2
715951,1
715954,3
715957,3
715960,3
715964,1
715965,1
715967,4
715968,3
715969,5
715974,2
715978,4
715982,4
715985,3
715989,4
715991,3
715992,3
715994,2
715997,1
715999,1
716001,2
716008,3
716011,2
716013,3
716015,1
716017,2
716023,3
716027,2
716031,3
716032,2
716036,2
716045,3
716048,3
716049,4
716050,1
716053,4
716055,4
716057,3
716058,1
716060,4
716064,3
716077,4
716079,2
716081,2
716082,3
716083,1
716084,4
716086,3
716087,1
716091,1
716092,2
716096,4
716097,4
716098,1
716110,2
716120,3
716123,3
716125,5
716130,2
716131,4
716132,3
716144,2
716146,4
716170,3
716171,4
716173,6
716174,5
716175,3
716176,2
716177,2
716184,2
716185,3
716186,2
716187,4
716188,3
716193,5
716195,2
716196,3
716197,2
716199,2
716201,3
716202,2
716204,4
716206,4
716209,4
716213,4
716215,3
716216,2
716221,6
716227,3
716229,1
716231,7
716234,3
716236,3
716239,1
716240,2
716255,1
716256,2
716259,1
716267,2
716268,5
716273,3
716278,1
716282,2
716290,2
716294,3
716304,1
716306,2
716310,3
716316,3
716317,3
716320,3
716321,4
716322,2
716323,1
716324,2
716329,1
716330,4
716331,1
716334,4
716335,2
716336,3
716337,4
716338,5
716342,3
716347,7
716349,1
716350,4
716355,2
716356,2
716360,1
716366,3
716368,2
716369,2
716371,3
716372,2
716373,2
716376,2
716377,3
716378,4
716380,4
716381,4
716383,8
716385,2
716387,2
716389,2
716391,3
716393,1
716394,1
716396,2
716397,3
716398,1
716399,2
716401,2
716403,2
716404,3
716408,1
716409,3
716422,3
716424,2
716425,1
716428,4
716429,1
716434,6
716439,2
716442,4
716445,1
716451,1
716454,2
716456,2
716458,2
716459,6
716461,2
716469,5
716470,3
716482,2
716483,3
716484,1
716492,1
716493,3
716494,3
716504,5
716506,3
716507,2
716509,2
716511,4
716514,5
716516,4
716524,1
716536,3
716545,1
716557,1
716562,3
716567,3
716568,2
716572,4
716575,3
716579,1
716582,2
716584,3
716591,3
716595,2
716600,5
716601,1
716611,5
716617,5
716620,4
716624,1
716625,3
716627,3
716629,3
716634,2
716635,2
716636,1
716638,3
716641,2
716649,3
716653,6
716654,5
716659,3
716660,3
716661,2
716665,2
716666,2
716670,1
716671,3
716672,5
716676,4
716686,2
716688,2
716693,4
716701,1
716705,1
716715,2
716723,4
716739,2
716741,6
716742,5
716743,3
716745,3
716748,4
716750,3
716764,2
716765,1
716766,3
716769,4
716772,2
716774,2
716777,2
716781,5
716785,4
716788,2
716794,2
716801,2
716802,6
716812,6
716817,4
716825,3
716826,2
716832,2
716858,2
716870,1
716871,2
716874,3
716877,1
716882,1
716890,1
716891,2
716892,3
716897,2
716898,2
716901,2
716902,4
716912,3
716914,6
716922,2
716924,2
716925,2
716926,1
716930,3
716933,2
716948,1
716974,3
716980,4
716990,2
716993,2
716995,6
716997,2
716998,4
716999,2
717000,2
717018,2
717019,1
717022,2
717025,4
717031,8
717040,1
717044,2
717046,5
717054,3
717058,6
717064,1
717065,3
717067,1
717068,5
717069,3
717070,3
717072,1
717075,1
717076,2
717077,5
717088,3
717089,4
717101,2
717104,4
717105,1
717106,2
717107,3
717109,1
717110,3
717116,2
717130,6
717142,3
717144,5
717151,4
717153,6
717155,2
717159,2
717163,4
717166,1
717167,4
717170,4
717172,2
717174,3
717179,3
717180,3
717181,3
717182,2
717184,1
717185,1
717186,6
717188,4
717189,8
717190,2
717191,2
717192,2
717193,2
717195,2
717196,2
717197,2
717198,2
717202,1
717204,2
717205,2
717207,4
717208,3
717210,2
717217,2
717221,3
717226,4
717233,5
717234,4
717235,4
717244,3
717254,1
717258,2
717260,4
717264,4
717269,3
717270,3
717271,2
717281,4
717285,4
717291,2
717292,1
717293,2
717295,1
717296,2
717299,4
717300,3
717301,2
717304,3
717309,4
717318,3
717322,2
717323,4
717329,3
717331,3
717332,3
717333,3
717337,2
717342,2
717343,3
717344,2
717346,3
717348,3
717349,3
717350,3
717358,5
717361,2
717363,7
717369,2
717370,4
717371,3
717384,2
717385,2
717386,1
717387,3
717389,2
717398,2
717404,1
717416,4
717420,2
717423,4
717424,3
717426,2
717428,4
717435,4
717436,2
717438,1
717439,2
717447,3
717448,2
717455,1
717456,1
717457,2
717458,2
717464,2
717483,1
717491,2
717498,2
717500,1
717517,6
717520,3
717523,3
717526,2
717527,1
717530,4
717536,4
717538,4
717540,7
717544,1
717546,2
717553,4
717555,2
717559,2
717568,3
717577,5
717579,4
717588,3
717595,4
717596,3
717601,7
717603,1
717615,2
717626,3
717640,3
717642,2
717646,2
717649,4
717652,4
717658,3
717661,2
717663,3
717665,2
717667,2
717677,5
717678,5
717681,2
717685,2
717686,2
717703,5
717704,1
717706,6
717713,1
717715,3
717717,3
717722,3
717724,3
717725,1
717727,4
717730,2
717731,1
717732,3
717735,4
717736,1
717737,3
717742,3
717760,4
717764,2
717765,2
717767,3
717768,2
717775,2
717783,4
717795,2
717798,1
717801,4
717805,3
717814,2
717828,2
717829,3
717840,1
717841,2
717844,2
717845,2
717846,2
717847,4
717848,1
717850,4
717851,3
717854,3
717855,2
717864,3
717866,4
717868,1
717870,2
717871,2
717873,5
717876,4
717877,3
717879,4
717883,6
717884,2
717885,3
717897,3
717907,3
717909,3
717910,5
717912,5
717914,2
717922,1
717924,3
717931,4
717941,3
717944,9
717945,3
717948,3
717959,3
717962,2
717963,2
717967,4
717972,2
717974,4
717976,3
717977,2
717978,2
717979,1
717981,4
717987,2
717988,2
717989,2
718000,2
718004,7
718011,3
718012,3
718013,3
718016,2
718018,4
718021,4
718025,3
718028,4
718029,3
718030,2
718032,4
718035,2
718041,2
718044,2
718045,2
718054,3
718056,4
718057,3
718065,3
718072,4
718084,2
718087,5
718092,5
718101,2
718102,3
718103,3
718104,2
718105,4
718109,4
718111,3
718112,3
718122,1
718139,5
718140,4
718146,2
718148,2
718152,5
718158,1
718159,2
718160,2
718161,1
718163,3
718164,1
718168,4
718169,1
718170,3
718175,2
718179,2
718180,3
718192,1
718196,2
718209,4
718225,2
718226,2
718228,4
718229,2
718251,3
718257,1
718260,2
718264,2
718271,1
718282,2
718284,1
718293,6
718299,2
718312,2
718313,3
718322,2
718326,2
718330,3
718333,5
718344,2
718354,5
718359,1
718364,2
718366,2
718371,4
718373,5
718375,8
718377,4
718380,1
718384,3
718385,5
718387,4
718390,5
718393,1
718396,4
718399,2
718400,4
718402,4
718403,2
718407,1
718411,1
718412,2
718413,4
718414,2
718416,3
718425,3
718436,3
718437,4
718440,1
718443,6
718445,5
718448,1
718450,1
718461,3
718462,1
718463,4
718469,1
718476,2
718478,1
718483,5
718502,6
718518,2
718550,3
718553,1
718556,3
718557,4
718558,2
718559,5
718561,2
718588,2
718590,2
718591,2
718593,2
718594,1
718599,3
718600,4
718602,3
718603,2
718604,2
718606,9
718611,2
718613,3
718618,2
718621,2
718629,3
718638,6
718642,2
718643,3
718645,2
718648,4
718649,2
718655,4
718666,3
718667,3
718668,4
718671,3
718676,2
718684,1
718685,2
718697,4
718701,4
718702,2
718719,1
718721,3
718722,5
718723,2
718725,2
718729,2
718730,4
718731,2
718732,2
718733,2
718734,4
718744,3
718748,4
718749,1
718769,1
718792,3
718796,6
718798,6
718799,3
718800,2
718812,4
718814,3
718817,9
718820,5
718822,3
718823,2
718824,2
718829,1
718831,1
718840,3
718842,2
718843,3
718846,3
718847,3
718850,2
718852,3
718853,3
718867,5
718871,2
718874,1
718879,2
718895,3
718910,3
718911,2
718913,3
718915,2
718917,1
718921,2
718925,2
718930,3
718932,3
718944,4
718952,2
718953,3
718962,2
718966,1
718969,2
718970,3
718971,2
718973,5
718974,4
718977,2
718981,2
718986,1
718995,2
718996,1
719003,2
719005,1
719019,3
719022,3
719023,3
719030,3
719040,4
719045,1
719046,2
719047,2
719049,7
719050,3
719053,1
719056,3
719057,3
719058,3
719059,5
719066,3
719078,5
719079,5
719083,2
719084,3
719099,5
719103,2
719104,3
719111,2
719113,2
719114,5
719115,5
719126,4
719129,2
719133,2
719134,2
719136,3
719140,2
719143,1
719148,4
719174,2
719179,2
719187,1
719194,4
719197,4
719199,3
719201,3
719204,2
719210,5
719212,3
719214,5
719217,4
719218,3
719219,2
719220,2
719221,4
719224,4
719226,2
719233,1
719236,2
719238,3
719239,1
719254,1
719255,2
719265,2
719266,2
719267,4
719277,3
719282,1
719289,2
719290,6
719293,4
719295,7
719298,2
719301,1
719302,4
719304,2
719307,1
719308,7
719313,1
719316,3
719322,3
719325,1
719330,3
719332,6
719335,1
719339,1
719341,3
719354,2
719359,3
719360,1
719362,4
719364,1
719374,3
719376,2
719382,4
719402,3
719404,2
719410,1
719413,2
719414,2
719415,2
719417,1
719418,2
719420,2
719421,5
719424,2
719425,1
719427,4
719429,3
719431,3
719435,4
719438,3
719439,6
719440,3
719446,2
719447,2
719448,3
719450,4
719451,4
719453,3
719454,2
719459,1
719462,2
719463,4
719464,3
719465,3
719467,2
719468,1
719470,2
719473,1
719501,1
719509,6
719511,5
719512,2
719513,4
719522,5
719523,3
719524,4
719529,2
719536,2
719537,3
719561,1
719563,1
719564,4
719565,1
719569,5
719584,2
719585,1
719595,4
719597,4
719598,1
719599,3
719601,3
719604,3
719618,3
719621,3
719622,2
719623,4
719625,1
719637,1
719645,1
719649,4
719652,2
719659,2
719661,1
719668,4
719671,3
719674,1
719676,3
719677,2
719681,2
719686,1
719689,1
719696,3
719697,2
719707,2
719708,4
719715,1
719716,1
719718,4
719722,2
719723,2
719726,2
719727,3
719728,2
719730,3
719732,3
719734,3
719737,4
719738,2
719744,1
719760,2
719761,1
719762,3
719770,6
719777,2
719779,4
719781,1
719782,2
719788,2
719791,2
719792,3
719793,7
719803,3
719805,2
719806,2
719807,6
719809,3
719812,3
719813,2
719826,4
719834,3
719837,3
719839,1
719856,2
719861,2
719866,2
719879,3
719880,2
719882,1
719888,2
719891,1
719898,2
719901,4
719904,1
719908,4
719910,3
719914,2
719917,2
719921,2
719925,2
719927,1
719936,2
719939,3
719942,4
719951,2
719954,3
719955,2
719959,3
719963,2
719964,2
719965,4
719966,3
719967,3
719968,2
719973,2
719974,1
719975,7
719976,2
719977,2
719978,3
719983,4
719984,4
719985,3
719987,2
719988,2
719990,4
719992,3
719994,4
720000,7
720001,5
720002,4
720004,1
720006,3
720007,3
720008,1
720009,4
720010,2
720014,3
720015,3
720016,4
720017,1
720018,6
720021,4
720026,1
720027,5
720028,2
720030,1
720032,3
720033,6
720035,3
720036,2
720037,2
720038,2
720043,3
720044,3
720046,1
720059,2
720062,1
720063,4
720067,2
720078,1
720079,3
720089,2
720090,4
720092,1
720094,3
720097,1
720098,1
720117,3
720119,5
720120,4
720123,6
720126,3
720128,4
720132,3
720133,1
720136,3
720142,2
720148,1
720149,4
720150,3
720154,3
720157,3
720160,4
720166,2
720167,1
720168,2
720169,5
720171,4
720175,2
720179,1
720187,5
720192,1
720195,1
720196,3
720197,2
720201,3
720205,8
720207,3
720208,5
720217,3
720218,2
720226,6
720227,3
720228,3
720230,2
720231,2
720232,1
720235,2
720236,2
720239,4
720240,1
720247,3
720255,2
720257,4
720261,3
720275,2
720276,1
720288,1
720289,4
720295,4
720310,3
720313,3
720316,3
720320,4
720324,2
720339,3
720342,3
720344,1
720351,4
720363,1
720369,2
720388,2
810002,4
810005,4
810007,2
810008,5
810019,4
810022,2
810023,1
810024,2
810026,3
810027,1
810028,1
810037,1
810039,2
810040,3
810041,3
810043,1
810047,3
810053,1
810054,4
810056,3
810057,2
810058,2
810059,3
810062,5
810071,5
810072,5
810073,2
810074,1
810075,2
810076,3
810078,4
810079,4
810080,6
810081,3
810084,4
810085,4
810086,2
810088,3
810091,1
810092,6
810093,2
810099,1
810105,6
810108,4
810113,2
810122,3
810123,2
810124,3
810128,3
810129,2
810130,2
810132,3
810134,1
810138,2
810140,2
810142,2
810144,3
810150,3
810151,3
810152,1
810155,1
810157,1
810158,2
810159,2
810161,1
810162,1
810167,4
810173,1
810177,3
810180,1
810185,1
810186,3
810191,3
810192,2
810194,2
810198,4
810203,3
810208,2
810209,2
810216,1
810217,3
810218,1
810219,1
810220,4
810221,2
810222,3
810224,1
810231,7
810234,6
810237,4
810240,3
810242,3
810245,2
810251,2
810257,2
810260,3
810262,3
810263,3
810264,1
810265,2
810267,3
810271,2
810273,3
810278,5
810281,3
810283,2
810284,2
810292,2
810297,3
810298,2
810300,3
810301,3
810302,1
810304,3
810305,1
810307,3
810308,1
810310,1
810313,3
810314,4
810319,2
810324,3
810325,2
810327,4
810329,2
810344,1
810349,1
810351,2
810354,5
810356,1
810358,1
810362,3
810366,2
810367,3
810370,3
810371,3
810373,1
810375,4
810376,3
810377,3
810380,5
810381,4
810382,3
810384,2
810386,3
810387,2
810388,2
810390,2
810394,1
810395,1
810399,5
810405,3
810407,3
810413,1
810416,2
810417,2
810426,2
810427,5
810431,1
810438,2
810441,2
810445,5
810450,2
810461,2
810464,2
810466,2
810467,2
810468,2
810481,1
810482,1
810484,2
810495,2
810496,2
810498,4
810501,3
810508,3
810513,2
810515,1
810517,1
810520,3
810521,3
810524,3
810539,4
810549,2
810552,1
810553,4
810558,1
810562,3
810566,2
810569,1
810570,8
810572,2
810575,1
810577,4
810583,5
810586,5
810587,2
810588,3
810594,3
810596,3
810597,2
810600,3
810602,2
810604,2
810611,5
810613,5
810615,4
810616,1
810617,1
810621,3
810623,3
810644,2
810658,2
810659,2
810664,3
810665,2
810666,2
810668,3
810670,3
810671,1
810672,2
810673,1
810674,4
810675,2
810676,4
810677,1
810679,1
810689,3
810690,3
810695,2
810696,1
810699,1
810700,1
810703,2
810705,2
810707,1
810712,1
810724,2
810726,6
810729,1
810731,4
810732,2
810734,2
810736,1
810737,1
810738,5
810742,5
810743,3
810745,8
810752,1
810754,2
810755,2
810757,2
810759,1
810761,1
810779,3
810780,4
810784,2
810793,2
810795,3
810797,1
810799,3
810803,2
810804,2
810805,1
810809,2
810811,4
810818,1
810820,1
810821,5
810823,3
810834,4
810836,5
810838,2
810840,4
810842,3
810845,4
810847,1
810848,3
810849,4
810854,2
810855,1
810856,4
810859,3
810862,5
810867,4
810868,3
810869,2
810871,1
810875,2
810876,2
810879,2
810882,3
810884,1
810887,4
810888,4
810895,3
810897,3
810898,2
810899,2
810900,2
810904,3
810905,1
810906,2
810909,2
810913,5
810916,2
810922,3
810924,2
810926,1
810931,3
810932,3
810934,1
810938,4
810941,2
810946,2
810949,5
810951,3
810955,3
810958,1
810959,2
810961,2
810963,5
810964,2
810968,2
810971,2
810973,1
810978,5
810979,2
810981,3
810992,2
810994,4
810995,3
810999,1
811003,5
811004,2
811007,2
811008,2
811017,1
811020,1
811028,1
811030,2
811046,2
811049,4
811051,3
811055,3
811056,3
811057,2
811060,1
811064,3
811065,2
811078,1
811079,2
811084,5
811087,2
811088,3
811089,1
811090,1
811091,2
811092,1
811093,1
811094,1
811095,2
811096,3
811101,5
811102,2
811104,1
811105,3
811116,1
811118,3
811120,1
811121,2
811128,3
811129,3
811131,2
811133,4
811135,2
811137,5
811142,3
811153,2
811154,4
811156,1
811160,3
811165,3
811176,3
811179,2
811180,3
811187,1
811189,1
811193,2
811194,3
811195,4
811198,2
811200,5
811202,3
811203,2
811206,3
811208,3
811209,4
811211,3
811215,3
811217,2
811218,4
811222,6
811223,5
811224,3
811226,4
811227,4
811229,2
811230,2
811232,4
811235,2
811243,5
811247,4
811249,1
811256,1
811257,1
811259,5
811263,5
811265,2
811273,3
811276,2
811277,2
811280,1
811288,1
811290,1
811296,2
811298,4
811302,5
811304,2
811305,1
811306,2
811307,4
811308,2
811318,2
811319,3
811320,4
811321,1
811322,2
811323,2
811327,1
811330,1
811331,2
811332,3
811335,8
811336,1
811337,2
811349,3
811352,2
811355,4
811356,3
811357,4
811363,4
811366,2
811374,4
811381,2
811388,1
811389,5
811396,2
811398,1
811406,4
811408,4
811409,1
811411,2
811415,3
811417,3
811418,2
811419,3
811423,1
811427,5
811432,2
811438,2
811445,6
811449,2
811451,6
811453,3
811454,5
811457,1
811465,1
811466,1
811467,1
811472,1
811474,1
811476,1
811478,4
811480,2
811482,3
811483,1
811491,4
811495,2
811499,3
811501,5
811502,2
811503,3
811507,2
811516,2
811519,7
811522,5
811524,3
811527,1
811529,2
811535,2
811537,2
811544,2
811545,2
811548,2
811549,2
811559,2
811560,3
811563,4
811565,1
811575,2
811576,2
811577,4
811581,3
811584,3
811586,1
811588,3
811592,5
811594,4
811607,3
811611,6
811614,2
811615,3
811618,2
811619,5
811620,3
811623,2
811626,3
811634,6
811635,6
811637,4
811639,2
811642,3
811646,1
811650,2
811658,5
811661,1
811662,3
811666,3
811670,2
811673,2
811676,1
811677,1
811683,5
811687,3
811689,2
811690,3
811694,3
811697,3
811700,3
811702,3
811703,5
811704,4
811705,3
811706,2
811710,3
811712,2
811721,3
811730,1
811731,1
811733,3
811737,3
811747,4
811748,2
811750,1
811751,4
811755,4
811757,3
811761,5
811764,4
811769,2
811770,3
811771,5
811776,3
811780,4
811781,2
811782,2
811790,1
811795,2
811803,2
811811,2
811812,4
811821,5
811825,1
811830,2
811838,6
811840,1
811843,2
811845,2
811847,4
811849,2
811854,3
811866,2
811869,2
811870,3
811872,2
811875,2
811884,4
811888,2
811890,5
811891,1
811895,2
811896,3
811899,5
811903,3
811915,3
811917,3
811919,6
811922,1
811923,4
811925,5
811927,2
811942,4
811955,3
811956,3
811959,5
811960,1
811961,5
811965,2
811967,2
811968,4
811969,3
811970,2
811971,3
811973,1
811975,4
811978,3
811980,4
811984,2
811985,5
811988,2
811989,2
811990,2
811994,1
811995,3
812002,3
812009,1
812017,1
812019,3
812020,3
812021,1
812025,2
812029,2
812030,3
812032,1
812033,4
812038,4
812040,2
812044,2
812046,3
812051,2
812052,2
812055,3
812058,1
812059,4
812060,1
812061,3
812063,1
812065,2
812067,4
812070,2
812073,3
812074,2
812077,2
812078,1
812080,2
812081,1
812088,1
812089,1
812091,4
812105,1
812106,1
812108,2
812110,1
812111,1
812114,1
812116,2
812117,2
812119,1
812120,1
